X,Y,LAYER,GM_LAYER,Shape_Leng,Shape_Area,OID2,id
32.1128164627775,20.8675897029106,Unknown Area Type,Unknown Area Type,20000,25000000,964834,964834
16.0897317817931,28.8515305239745,Unknown Area Type,Unknown Area Type,20000,25000000,1178140,1178140
30.4443347069554,-4.41630027208956,Unknown Area Type,Unknown Area Type,20000,25000000,335913,335913
10.0104759960743,24.8718133549705,Unknown Area Type,Unknown Area Type,20000,25000000,1093387,1093387
16.7520238670054,22.5564525263899,Unknown Area Type,Unknown Area Type,20000,25000000,1016997,1016997
6.73890473248655,15.5383535011031,Unknown Area Type,Unknown Area Type,20000,25000000,839089,839089
44.0708535782241,-18.4606761227011,Unknown Area Type,Unknown Area Type,20000,25000000,130973,130973
15.0710429227639,19.0169036591913,Unknown Area Type,Unknown Area Type,20000,25000000,921770,921770
-15.9293241064605,14.6377009554111,Unknown Area Type,Unknown Area Type,20000,25000000,928564,928564
17.4370674754308,-18.6029162439511,Unknown Area Type,Unknown Area Type,20000,25000000,136325,136325
34.9674724530299,-17.6465882778095,Unknown Area Type,Unknown Area Type,20000,25000000,151987,151987
13.6820668552021,5.81901137626252,Unknown Area Type,Unknown Area Type,20000,25000000,517599,517599
4.26329921769005,18.4580307361642,Unknown Area Type,Unknown Area Type,20000,25000000,935377,935377
18.0084354833468,23.2145706047042,Unknown Area Type,Unknown Area Type,20000,25000000,1032348,1032348
19.753954994613,2.61134530567665,Unknown Area Type,Unknown Area Type,20000,25000000,450420,450420
22.0632497231631,-9.41017045202542,Unknown Area Type,Unknown Area Type,20000,25000000,269743,269743
4.02818290870705,28.2176167237523,Unknown Area Type,Unknown Area Type,20000,25000000,1200282,1200282
9.65464403830479,12.9772866481481,Unknown Area Type,Unknown Area Type,20000,25000000,753692,753692
50.8236871754758,9.74381101667695,Unknown Area Type,Unknown Area Type,20000,25000000,663309,663309
17.2971871562007,-3.69200427074836,Unknown Area Type,Unknown Area Type,20000,25000000,345259,345259
28.3122804294985,19.9001756486957,Unknown Area Type,Unknown Area Type,20000,25000000,935895,935895
32.0402164737509,-10.3999695090856,Unknown Area Type,Unknown Area Type,20000,25000000,257034,257034
23.1518462989122,3.70971050998625,Unknown Area Type,Unknown Area Type,20000,25000000,470425,470425
24.7322348523189,19.7550923328425,Unknown Area Type,Unknown Area Type,20000,25000000,932043,932043
-11.1210432545379,20.4266738489179,Unknown Area Type,Unknown Area Type,20000,25000000,1080318,1080318
21.4412722646089,18.4676019526721,Unknown Area Type,Unknown Area Type,20000,25000000,897838,897838
22.116457476296,-4.1828557672806,Unknown Area Type,Unknown Area Type,20000,25000000,338902,338902
32.8535275209785,1.13371132755604,Unknown Area Type,Unknown Area Type,20000,25000000,424331,424331
25.8982560490051,-28.6890187469637,Unknown Area Type,Unknown Area Type,20000,25000000,28597,28597
8.83979000694393,21.6325935433951,Unknown Area Type,Unknown Area Type,20000,25000000,1010844,1010844
17.0265060385131,-10.1951683881205,Unknown Area Type,Unknown Area Type,20000,25000000,257884,257884
-8.1661256568384,10.3997453259571,Unknown Area Type,Unknown Area Type,20000,25000000,726395,726395
29.4195883320477,6.92347769831354,Unknown Area Type,Unknown Area Type,20000,25000000,544480,544480
25.8811564161832,-9.98561212247563,Unknown Area Type,Unknown Area Type,20000,25000000,262769,262769
39.3990173216772,-11.4383788663151,Unknown Area Type,Unknown Area Type,20000,25000000,240624,240624
30.4160047947689,-22.1557330653859,Unknown Area Type,Unknown Area Type,20000,25000000,93667,93667
11.7086463950328,19.6884467782481,Unknown Area Type,Unknown Area Type,20000,25000000,948173,948173
40.3882400125576,-14.0401041301212,Unknown Area Type,Unknown Area Type,20000,25000000,203983,203983
29.1874360270081,24.090417597555,Unknown Area Type,Unknown Area Type,20000,25000000,1048892,1048892
28.7780598138161,-22.9043164250474,Unknown Area Type,Unknown Area Type,20000,25000000,84749,84749
-8.04482827848151,16.4125538837452,Unknown Area Type,Unknown Area Type,20000,25000000,932559,932559
33.2174239351791,-15.6860770116345,Unknown Area Type,Unknown Area Type,20000,25000000,183638,183638
10.052986181648,7.32241745884868,Unknown Area Type,Unknown Area Type,20000,25000000,566255,566255
15.8746752227473,6.53338784956261,Unknown Area Type,Unknown Area Type,20000,25000000,536284,536284
25.1700075319173,14.0224163657977,Unknown Area Type,Unknown Area Type,20000,25000000,767360,767360
11.8752325033383,-16.7864102870781,Unknown Area Type,Unknown Area Type,20000,25000000,158421,158421
23.4684563775348,-13.3541747661389,Unknown Area Type,Unknown Area Type,20000,25000000,218225,218225
14.2744070486147,1.11151241009919,Unknown Area Type,Unknown Area Type,20000,25000000,423915,423915
26.2196257556987,17.9603318838065,Unknown Area Type,Unknown Area Type,20000,25000000,881208,881208
2.39605553383608,23.1840621172243,Unknown Area Type,Unknown Area Type,20000,25000000,1077213,1077213
20.9340594565422,18.1370877886786,Unknown Area Type,Unknown Area Type,20000,25000000,888848,888848
27.2670512409394,-23.0043772733359,Unknown Area Type,Unknown Area Type,20000,25000000,83620,83620
-1.46520455068237,9.16748530175361,Unknown Area Type,Unknown Area Type,20000,25000000,654644,654644
20.1052052227001,-33.283778018829,Unknown Area Type,Unknown Area Type,20000,25000000,2942,2942
-13.9411178926587,18.0521045742042,Unknown Area Type,Unknown Area Type,20000,25000000,1029258,1029258
-11.857997441779,25.6001557367015,Unknown Area Type,Unknown Area Type,20000,25000000,1230398,1230398
40.5982844586403,12.9874282180689,Unknown Area Type,Unknown Area Type,20000,25000000,747692,747692
34.9434217548433,-21.9081866846681,Unknown Area Type,Unknown Area Type,20000,25000000,94878,94878
18.7560835061616,-14.0956982120159,Unknown Area Type,Unknown Area Type,20000,25000000,206102,206102
20.5170806312666,1.67170240615405,Unknown Area Type,Unknown Area Type,20000,25000000,433523,433523
-14.5775181530582,19.4186247753578,Unknown Area Type,Unknown Area Type,20000,25000000,1077935,1077935
-8.74321934375572,5.21907219041127,Unknown Area Type,Unknown Area Type,20000,25000000,529371,529371
-4.34064825543447,5.9578144854003,Unknown Area Type,Unknown Area Type,20000,25000000,545075,545075
-6.88380839010526,16.2045640754576,Unknown Area Type,Unknown Area Type,20000,25000000,918742,918742
38.5024740339235,-2.56211655134426,Unknown Area Type,Unknown Area Type,20000,25000000,362565,362565
-8.75220476582399,17.1161162420701,Unknown Area Type,Unknown Area Type,20000,25000000,960194,960194
0.840961097049728,13.165203632174,Unknown Area Type,Unknown Area Type,20000,25000000,784031,784031
40.0037346919965,5.65012730022369,Unknown Area Type,Unknown Area Type,20000,25000000,513727,513727
15.4868794057497,13.6673367276283,Unknown Area Type,Unknown Area Type,20000,25000000,764487,764487
-7.65094682376328,31.7354908935081,Unknown Area Type,Unknown Area Type,20000,25000000,1296863,1296863
29.2743654164185,-4.51121614576961,Unknown Area Type,Unknown Area Type,20000,25000000,334629,334629
-14.0545960443758,23.5795536541934,Unknown Area Type,Unknown Area Type,20000,25000000,1196683,1196683
19.8861725410135,-22.5753020705729,Unknown Area Type,Unknown Area Type,20000,25000000,86774,86774
-5.25034873482871,32.41140694381,Unknown Area Type,Unknown Area Type,20000,25000000,1296485,1296485
25.4909891876249,3.4455172214839,Unknown Area Type,Unknown Area Type,20000,25000000,465430,465430
-15.5401512562142,23.2799838853065,Unknown Area Type,Unknown Area Type,20000,25000000,1201919,1201919
22.9803084788923,-8.60969905516704,Unknown Area Type,Unknown Area Type,20000,25000000,280236,280236
9.7777518781098,27.6996006475672,Unknown Area Type,Unknown Area Type,20000,25000000,1166008,1166008
22.2572134683728,-3.01164211342446,Unknown Area Type,Unknown Area Type,20000,25000000,356035,356035
-10.4382739983404,11.3479964187937,Unknown Area Type,Unknown Area Type,20000,25000000,771840,771840
29.4552870647612,-22.624456643417,Unknown Area Type,Unknown Area Type,20000,25000000,88081,88081
5.04865976053353,24.6349191743799,Unknown Area Type,Unknown Area Type,20000,25000000,1104622,1104622
17.358663412412,-14.6238936884483,Unknown Area Type,Unknown Area Type,20000,25000000,197496,197496
9.75767677530757,35.4350944372011,Unknown Area Type,Unknown Area Type,20000,25000000,1294606,1294606
31.1754727808482,-15.8700930965546,Unknown Area Type,Unknown Area Type,20000,25000000,181534,181534
-9.70885714140583,7.96237871775927,Unknown Area Type,Unknown Area Type,20000,25000000,638010,638010
14.6728327962203,-19.949373106185,Unknown Area Type,Unknown Area Type,20000,25000000,115748,115748
28.5020380602345,-24.3520616602814,Unknown Area Type,Unknown Area Type,20000,25000000,67658,67658
33.248934305792,-15.1904790395651,Unknown Area Type,Unknown Area Type,20000,25000000,191101,191101
7.11167583291025,26.4156501664414,Unknown Area Type,Unknown Area Type,20000,25000000,1142619,1142619
0.088294247829864,5.70810377227442,Unknown Area Type,Unknown Area Type,20000,25000000,528353,528353
12.5131122212068,2.76729034715054,Unknown Area Type,Unknown Area Type,20000,25000000,454368,454368
-6.51980106768867,23.1077463415222,Unknown Area Type,Unknown Area Type,20000,25000000,1124478,1124478
26.3920322205353,-1.39347099986941,Unknown Area Type,Unknown Area Type,20000,25000000,381732,381732
12.7753593170529,-5.20924443166696,Unknown Area Type,Unknown Area Type,20000,25000000,322604,322604
-3.4874649166688,31.5792000675409,Unknown Area Type,Unknown Area Type,20000,25000000,1282975,1282975
33.266567775253,-15.7746117690032,Unknown Area Type,Unknown Area Type,20000,25000000,182268,182268
27.4780220662285,10.1403665171674,Unknown Area Type,Unknown Area Type,20000,25000000,646335,646335
10.8689858345785,-2.42449718274008,Unknown Area Type,Unknown Area Type,20000,25000000,363345,363345
11.3991445070013,7.41623080932335,Unknown Area Type,Unknown Area Type,20000,25000000,567686,567686
28.8180053582966,12.7571380051838,Unknown Area Type,Unknown Area Type,20000,25000000,729957,729957
6.81233399076096,24.5480150095704,Unknown Area Type,Unknown Area Type,20000,25000000,1095599,1095599
33.5729123105278,-2.41789071368516,Unknown Area Type,Unknown Area Type,20000,25000000,365263,365263
23.5634486271051,0.053918950102389,Unknown Area Type,Unknown Area Type,20000,25000000,405687,405687
46.0100983588789,6.12442548398674,Unknown Area Type,Unknown Area Type,20000,25000000,531829,531829
-1.01309943091261,17.3863574323713,Unknown Area Type,Unknown Area Type,20000,25000000,925183,925183
36.5541333012105,-15.7887199118624,Unknown Area Type,Unknown Area Type,20000,25000000,180270,180270
-8.92143079583644,26.7349827104563,Unknown Area Type,Unknown Area Type,20000,25000000,1235249,1235249
16.2344267710503,10.9875845845192,Unknown Area Type,Unknown Area Type,20000,25000000,680467,680467
-4.55630079913007,22.2656897253793,Unknown Area Type,Unknown Area Type,20000,25000000,1088490,1088490
-5.65681300735079,7.13436525390704,Unknown Area Type,Unknown Area Type,20000,25000000,591387,591387
-10.1040054252505,25.7030091023697,Unknown Area Type,Unknown Area Type,20000,25000000,1220423,1220423
11.5570912059443,16.7792460113629,Unknown Area Type,Unknown Area Type,20000,25000000,863988,863988
16.4396948011652,20.2607780819378,Unknown Area Type,Unknown Area Type,20000,25000000,954540,954540
39.0519019504823,-12.6935660053344,Unknown Area Type,Unknown Area Type,20000,25000000,224074,224074
41.8758015603213,8.01059297634974,Unknown Area Type,Unknown Area Type,20000,25000000,586766,586766
15.5001843121975,20.8239091504878,Unknown Area Type,Unknown Area Type,20000,25000000,971907,971907
16.1206872240528,-7.41029990207185,Unknown Area Type,Unknown Area Type,20000,25000000,294077,294077
4.25213031520968,21.218882528666,Unknown Area Type,Unknown Area Type,20000,25000000,1015534,1015534
15.8169904348503,-19.0469555126052,Unknown Area Type,Unknown Area Type,20000,25000000,128689,128689
21.4055627561395,25.5342349683537,Unknown Area Type,Unknown Area Type,20000,25000000,1087910,1087910
2.78340116164276,33.7529966551614,Unknown Area Type,Unknown Area Type,20000,25000000,1290063,1290063
-16.5497196219496,20.5776343141408,Unknown Area Type,Unknown Area Type,20000,25000000,1132011,1132011
0.700680430598318,9.02098092250162,Unknown Area Type,Unknown Area Type,20000,25000000,642742,642742
-11.0733592603259,13.7386219793594,Unknown Area Type,Unknown Area Type,20000,25000000,860831,860831
-3.79824132401536,13.957086773695,Unknown Area Type,Unknown Area Type,20000,25000000,828431,828431
-14.5903639938995,13.1401425562986,Unknown Area Type,Unknown Area Type,20000,25000000,863339,863339
9.19403496948019,19.059624303188,Unknown Area Type,Unknown Area Type,20000,25000000,936748,936748
-3.90807073069427,19.2465244452597,Unknown Area Type,Unknown Area Type,20000,25000000,997218,997218
26.0640279494551,20.4446882922539,Unknown Area Type,Unknown Area Type,20000,25000000,950986,950986
25.4192286225572,11.1314190136037,Unknown Area Type,Unknown Area Type,20000,25000000,679195,679195
-1.9053357287506,6.50385027682422,Unknown Area Type,Unknown Area Type,20000,25000000,558987,558987
37.8398001363628,-11.812593712788,Unknown Area Type,Unknown Area Type,20000,25000000,236475,236475
9.63320626333448,27.0654597998099,Unknown Area Type,Unknown Area Type,20000,25000000,1150493,1150493
30.768798884135,-13.9373617112568,Unknown Area Type,Unknown Area Type,20000,25000000,210206,210206
7.59135069113231,27.5321343176504,Unknown Area Type,Unknown Area Type,20000,25000000,1169252,1169252
16.5981166716859,2.67796482755852,Unknown Area Type,Unknown Area Type,20000,25000000,451992,451992
48.842176999475,-19.7469286683883,Unknown Area Type,Unknown Area Type,20000,25000000,106739,106739
-7.43156790832913,8.26642625072371,Unknown Area Type,Unknown Area Type,20000,25000000,641044,641044
17.745867626501,-8.5640032934723,Unknown Area Type,Unknown Area Type,20000,25000000,279544,279544
-0.462981225763155,11.43619951262,Unknown Area Type,Unknown Area Type,20000,25000000,731996,731996
25.2079762449948,-30.1253375931132,Unknown Area Type,Unknown Area Type,20000,25000000,19296,19296
-9.15980389672649,9.01458027109212,Unknown Area Type,Unknown Area Type,20000,25000000,678379,678379
17.5164201718399,-16.1939143388299,Unknown Area Type,Unknown Area Type,20000,25000000,173577,173577
22.4797014848059,29.6717457519933,Unknown Area Type,Unknown Area Type,20000,25000000,1189004,1189004
18.1499300398719,11.8103620027589,Unknown Area Type,Unknown Area Type,20000,25000000,705067,705067
19.7792027576352,4.94507551876609,Unknown Area Type,Unknown Area Type,20000,25000000,495178,495178
-5.97372786315967,30.2219685278507,Unknown Area Type,Unknown Area Type,20000,25000000,1275825,1275825
17.7027537292803,11.6172905054101,Unknown Area Type,Unknown Area Type,20000,25000000,699370,699370
-0.156495765529964,18.9168014928117,Unknown Area Type,Unknown Area Type,20000,25000000,967855,967855
20.2777235779341,30.9721350383953,Unknown Area Type,Unknown Area Type,20000,25000000,1221034,1221034
8.34607473803593,35.4400269221639,Unknown Area Type,Unknown Area Type,20000,25000000,1296764,1296764
5.58007189015759,13.9796148493232,Unknown Area Type,Unknown Area Type,20000,25000000,794736,794736
16.956007390673,-2.1737654564577,Unknown Area Type,Unknown Area Type,20000,25000000,368435,368435
-8.30670684219357,22.1519445090074,Unknown Area Type,Unknown Area Type,20000,25000000,1109932,1109932
47.63259851204,-15.3149626477209,Unknown Area Type,Unknown Area Type,20000,25000000,175498,175498
0.403488177190772,22.2521879011446,Unknown Area Type,Unknown Area Type,20000,25000000,1061075,1061075
-5.30927286804869,12.765236406222,Unknown Area Type,Unknown Area Type,20000,25000000,795796,795796
-1.13790538528498,27.1937745322952,Unknown Area Type,Unknown Area Type,20000,25000000,1200169,1200169
29.4451799945318,10.8093559234172,Unknown Area Type,Unknown Area Type,20000,25000000,668836,668836
11.0057937044441,-1.73053325103165,Unknown Area Type,Unknown Area Type,20000,25000000,374775,374775
24.522379042812,17.8106127064072,Unknown Area Type,Unknown Area Type,20000,25000000,877279,877279
28.4665608469598,5.8421804780515,Unknown Area Type,Unknown Area Type,20000,25000000,514563,514563
33.8032748852838,-21.1956010312789,Unknown Area Type,Unknown Area Type,20000,25000000,104365,104365
27.0675052455452,-11.2988931550031,Unknown Area Type,Unknown Area Type,20000,25000000,245645,245645
18.9438952317647,17.4810519169106,Unknown Area Type,Unknown Area Type,20000,25000000,871961,871961
19.3728228991579,23.1077114170595,Unknown Area Type,Unknown Area Type,20000,25000000,1027688,1027688
23.297838786143,-32.5642273446667,Unknown Area Type,Unknown Area Type,20000,25000000,6491,6491
34.9046427694253,-0.57375205143216,Unknown Area Type,Unknown Area Type,20000,25000000,395392,395392
21.0670388754506,15.3965101121511,Unknown Area Type,Unknown Area Type,20000,25000000,809543,809543
-12.7559800775272,15.4885379862943,Unknown Area Type,Unknown Area Type,20000,25000000,933691,933691
4.58616875223599,20.2427024728608,Unknown Area Type,Unknown Area Type,20000,25000000,986433,986433
13.9497359600074,-11.8951676707771,Unknown Area Type,Unknown Area Type,20000,25000000,233596,233596
-6.57508495773941,31.3901421543619,Unknown Area Type,Unknown Area Type,20000,25000000,1289862,1289862
-10.1144451185786,17.021478686158,Unknown Area Type,Unknown Area Type,20000,25000000,966367,966367
46.3037113334674,4.66109784375536,Unknown Area Type,Unknown Area Type,20000,25000000,494813,494813
-8.41148090446578,16.2653597349284,Unknown Area Type,Unknown Area Type,20000,25000000,930031,930031
22.6763729631723,-13.8379394129265,Unknown Area Type,Unknown Area Type,20000,25000000,211304,211304
35.2382542328101,-4.244221723384,Unknown Area Type,Unknown Area Type,20000,25000000,337920,337920
14.367776073206,8.1314420883791,Unknown Area Type,Unknown Area Type,20000,25000000,587581,587581
22.4821212210897,-27.221288193615,Unknown Area Type,Unknown Area Type,20000,25000000,39103,39103
18.2034643056552,-0.795938269435572,Unknown Area Type,Unknown Area Type,20000,25000000,391264,391264
20.6983012477986,-15.3239075061935,Unknown Area Type,Unknown Area Type,20000,25000000,188800,188800
40.1512360009968,-13.0378880446753,Unknown Area Type,Unknown Area Type,20000,25000000,218589,218589
32.450025565779,0.278924028767293,Unknown Area Type,Unknown Area Type,20000,25000000,409682,409682
28.0178779564958,-30.8103669088967,Unknown Area Type,Unknown Area Type,20000,25000000,15446,15446
2.20996895923055,7.40330990387822,Unknown Area Type,Unknown Area Type,20000,25000000,581599,581599
39.5467516984147,-12.6703029184066,Unknown Area Type,Unknown Area Type,20000,25000000,224085,224085
0.422529327435101,29.7013511545139,Unknown Area Type,Unknown Area Type,20000,25000000,1245963,1245963
-9.34766313673848,20.9530940199527,Unknown Area Type,Unknown Area Type,20000,25000000,1082653,1082653
44.6811486457287,2.67980426426684,Unknown Area Type,Unknown Area Type,20000,25000000,454269,454269
1.35809882788747,35.716135200314,Unknown Area Type,Unknown Area Type,20000,25000000,1312022,1312022
-15.4370666156813,12.4161051685634,Unknown Area Type,Unknown Area Type,20000,25000000,842429,842429
2.27728442902199,21.6422900926224,Unknown Area Type,Unknown Area Type,20000,25000000,1035515,1035515
-5.25508964052718,9.0915171222182,Unknown Area Type,Unknown Area Type,20000,25000000,665028,665028
-8.68637693653343,29.1291313438201,Unknown Area Type,Unknown Area Type,20000,25000000,1272242,1272242
25.2999404193559,-7.40635558358094,Unknown Area Type,Unknown Area Type,20000,25000000,296057,296057
38.733372176301,6.07638295200565,Unknown Area Type,Unknown Area Type,20000,25000000,524166,524166
10.0312469639907,17.5711602978632,Unknown Area Type,Unknown Area Type,20000,25000000,891185,891185
8.49887644347404,30.1197092727263,Unknown Area Type,Unknown Area Type,20000,25000000,1227376,1227376
25.6277506245438,-1.84537923381099,Unknown Area Type,Unknown Area Type,20000,25000000,374377,374377
27.6974971892303,-4.60490729635994,Unknown Area Type,Unknown Area Type,20000,25000000,333342,333342
13.5689339727494,19.7083065549265,Unknown Area Type,Unknown Area Type,20000,25000000,944422,944422
-7.75097127241703,10.7158405511785,Unknown Area Type,Unknown Area Type,20000,25000000,735864,735864
7.64089611683658,20.5401824693861,Unknown Area Type,Unknown Area Type,20000,25000000,984054,984054
-3.54715621134498,31.0535215936015,Unknown Area Type,Unknown Area Type,20000,25000000,1277720,1277720
20.0698766401219,-1.8772470326176,Unknown Area Type,Unknown Area Type,20000,25000000,373527,373527
30.4356802988191,-1.70711049532689,Unknown Area Type,Unknown Area Type,20000,25000000,376672,376672
16.0889295142509,-24.1899826509278,Unknown Area Type,Unknown Area Type,20000,25000000,64812,64812
36.6691091433968,-17.1679989117268,Unknown Area Type,Unknown Area Type,20000,25000000,158253,158253
22.4249260286223,-21.9920991601428,Unknown Area Type,Unknown Area Type,20000,25000000,95173,95173
42.3364412161027,0.575454714139559,Unknown Area Type,Unknown Area Type,20000,25000000,415277,415277
32.1370353010766,-0.576951291543512,Unknown Area Type,Unknown Area Type,20000,25000000,395330,395330
28.1455054362515,28.2548907342308,Unknown Area Type,Unknown Area Type,20000,25000000,1153095,1153095
13.834041526125,8.20238411387234,Unknown Area Type,Unknown Area Type,20000,25000000,590426,590426
-3.86493080714116,20.6270623409454,Unknown Area Type,Unknown Area Type,20000,25000000,1037704,1037704
26.8414199954064,-2.20779147218714,Unknown Area Type,Unknown Area Type,20000,25000000,368656,368656
34.3103923478198,-19.7823569366632,Unknown Area Type,Unknown Area Type,20000,25000000,121881,121881
-2.04323081201444,22.9958358399673,Unknown Area Type,Unknown Area Type,20000,25000000,1094262,1094262
38.4512933657791,-7.26271773151162,Unknown Area Type,Unknown Area Type,20000,25000000,296349,296349
36.4747504288621,-6.46104452189398,Unknown Area Type,Unknown Area Type,20000,25000000,307625,307625
31.6369603638219,10.8293139439186,Unknown Area Type,Unknown Area Type,20000,25000000,670388,670388
-12.6790756483981,13.0080727318183,Unknown Area Type,Unknown Area Type,20000,25000000,845119,845119
26.0630377190253,27.3989301805968,Unknown Area Type,Unknown Area Type,20000,25000000,1131853,1131853
37.6684360200185,10.8575769284156,Unknown Area Type,Unknown Area Type,20000,25000000,676510,676510
18.8669371473571,-20.9571971666629,Unknown Area Type,Unknown Area Type,20000,25000000,106298,106298
19.81316084566,23.9370844324504,Unknown Area Type,Unknown Area Type,20000,25000000,1048701,1048701
32.4773319036224,-18.94777421232,Unknown Area Type,Unknown Area Type,20000,25000000,134068,134068
30.9773988063102,-27.68847881715,Unknown Area Type,Unknown Area Type,20000,25000000,35766,35766
21.9638796471649,26.4103423473018,Unknown Area Type,Unknown Area Type,20000,25000000,1109473,1109473
26.771374472258,-27.2489436670311,Unknown Area Type,Unknown Area Type,20000,25000000,39542,39542
19.9876087434275,-15.7966833921701,Unknown Area Type,Unknown Area Type,20000,25000000,181294,181294
18.5532521225119,10.4350912923374,Unknown Area Type,Unknown Area Type,20000,25000000,659593,659593
-10.502226640428,8.20567314063068,Unknown Area Type,Unknown Area Type,20000,25000000,651416,651416
-0.848966492770987,27.1722091410847,Unknown Area Type,Unknown Area Type,20000,25000000,1198064,1198064
16.6697362615526,8.59831554240217,Unknown Area Type,Unknown Area Type,20000,25000000,600525,600525
-5.58151829479943,9.25120193349234,Unknown Area Type,Unknown Area Type,20000,25000000,672538,672538
27.2012629177175,2.90387787124326,Unknown Area Type,Unknown Area Type,20000,25000000,455523,455523
18.7087372961691,-27.2278431805694,Unknown Area Type,Unknown Area Type,20000,25000000,37617,37617
9.96706350963445,2.17041058295087,Unknown Area Type,Unknown Area Type,20000,25000000,443672,443672
-10.6057616061552,21.9854768749961,Unknown Area Type,Unknown Area Type,20000,25000000,1122146,1122146
41.8476549408099,12.1286485377727,Unknown Area Type,Unknown Area Type,20000,25000000,723469,723469
35.6919366245831,-16.1385560169089,Unknown Area Type,Unknown Area Type,20000,25000000,175374,175374
28.0727626188885,-19.7938861691426,Unknown Area Type,Unknown Area Type,20000,25000000,123512,123512
-1.20032722619816,6.02802770767711,Unknown Area Type,Unknown Area Type,20000,25000000,541140,541140
42.0998489615776,5.38014206143351,Unknown Area Type,Unknown Area Type,20000,25000000,508485,508485
17.3560575916985,-1.95344629801273,Unknown Area Type,Unknown Area Type,20000,25000000,372018,372018
11.280592076593,3.79621409006886,Unknown Area Type,Unknown Area Type,20000,25000000,474407,474407
18.906152697922,2.74046995204435,Unknown Area Type,Unknown Area Type,20000,25000000,452866,452866
18.3092166755692,-7.41434107953846,Unknown Area Type,Unknown Area Type,20000,25000000,294717,294717
40.8182437517096,1.41392566953347,Unknown Area Type,Unknown Area Type,20000,25000000,430023,430023
18.9967730186576,-2.49972707151791,Unknown Area Type,Unknown Area Type,20000,25000000,363530,363530
-3.93877614509598,9.21986539530416,Unknown Area Type,Unknown Area Type,20000,25000000,665062,665062
34.0227979979255,-24.5563473665807,Unknown Area Type,Unknown Area Type,20000,25000000,63635,63635
48.2601906434893,7.05001104898472,Unknown Area Type,Unknown Area Type,20000,25000000,564319,564319
38.4609237677458,-2.82848514707189,Unknown Area Type,Unknown Area Type,20000,25000000,358437,358437
12.7445766169969,-16.1454944899202,Unknown Area Type,Unknown Area Type,20000,25000000,169933,169933
50.013860561117,-15.683858501427,Unknown Area Type,Unknown Area Type,20000,25000000,164860,164860
19.6182824585777,-28.6268689849,Unknown Area Type,Unknown Area Type,20000,25000000,27518,27518
23.2955132185177,-12.5845229514887,Unknown Area Type,Unknown Area Type,20000,25000000,228491,228491
28.7771523974986,13.4805122762951,Unknown Area Type,Unknown Area Type,20000,25000000,751439,751439
19.7858952368256,29.1477235498815,Unknown Area Type,Unknown Area Type,20000,25000000,1179297,1179297
48.3661171182142,-18.5672792498735,Unknown Area Type,Unknown Area Type,20000,25000000,123163,123163
26.3186430754955,-16.7229340521607,Unknown Area Type,Unknown Area Type,20000,25000000,168795,168795
15.025370555184,-24.643273927564,Unknown Area Type,Unknown Area Type,20000,25000000,58756,58756
10.0586514008031,26.855003689943,Unknown Area Type,Unknown Area Type,20000,25000000,1143797,1143797
22.6208227696657,18.4986263645619,Unknown Area Type,Unknown Area Type,20000,25000000,897863,897863
15.2421500840282,-0.567055653448167,Unknown Area Type,Unknown Area Type,20000,25000000,394952,394952
8.80640576054785,7.14324198525148,Unknown Area Type,Unknown Area Type,20000,25000000,562034,562034
-14.4331351784523,18.4339619868551,Unknown Area Type,Unknown Area Type,20000,25000000,1045582,1045582
20.0378565843715,8.71979399731014,Unknown Area Type,Unknown Area Type,20000,25000000,602041,602041
17.5058877542697,-7.3085433314497,Unknown Area Type,Unknown Area Type,20000,25000000,295884,295884
30.2081288850582,23.6212558544098,Unknown Area Type,Unknown Area Type,20000,25000000,1037271,1037271
31.8825906743318,-4.40821482661448,Unknown Area Type,Unknown Area Type,20000,25000000,335945,335945
-15.9098764318323,14.8515634650169,Unknown Area Type,Unknown Area Type,20000,25000000,936120,936120
45.6384753349307,3.60801568115756,Unknown Area Type,Unknown Area Type,20000,25000000,472628,472628
31.6188428872111,18.7182818775391,Unknown Area Type,Unknown Area Type,20000,25000000,904424,904424
21.8559414531628,7.98305325371541,Unknown Area Type,Unknown Area Type,20000,25000000,577793,577793
-7.84507859774545,9.31241151978772,Unknown Area Type,Unknown Area Type,20000,25000000,684296,684296
0.055682166457402,33.495698497294,Unknown Area Type,Unknown Area Type,20000,25000000,1293532,1293532
9.37372401473641,-1.41389618634565,Unknown Area Type,Unknown Area Type,20000,25000000,379869,379869
-11.7862693533453,24.9544747520674,Unknown Area Type,Unknown Area Type,20000,25000000,1214426,1214426
-12.4450928364829,25.2170923537185,Unknown Area Type,Unknown Area Type,20000,25000000,1226001,1226001
48.5671471518619,11.2559176717137,Unknown Area Type,Unknown Area Type,20000,25000000,709813,709813
47.6247686014821,6.06254135407181,Unknown Area Type,Unknown Area Type,20000,25000000,531867,531867
17.3616490059824,0.1424354908694,Unknown Area Type,Unknown Area Type,20000,25000000,407068,407068
-8.17522138290187,33.2556115667286,Unknown Area Type,Unknown Area Type,20000,25000000,1313192,1313192
6.5865742907369,26.6427561374362,Unknown Area Type,Unknown Area Type,20000,25000000,1150429,1150429
19.1578792475794,-7.60951321807827,Unknown Area Type,Unknown Area Type,20000,25000000,292378,292378
10.6679843768494,0.182016104850987,Unknown Area Type,Unknown Area Type,20000,25000000,407672,407672
20.2142500076933,-6.05524234604096,Unknown Area Type,Unknown Area Type,20000,25000000,313188,313188
