"","V1"
"651",36.6333333333333
"652",14.4117647058824
"653",0
"654",0
"655",0
"656",0
"657",42.6333333333333
"658",28.8888888888889
"659",48.5
"660",0
"661",11.1304347826087
"662",0
"663",0
"664",41.5333333333333
"665",2.19230769230769
"666",0
"667",0
"668",59.6111111111111
"669",0
"670",17.7666666666667
"671",4.06896551724138
"672",0
"673",40
"674",70.1428571428571
"675",0
"676",36.9
"677",0
"678",43.5666666666667
"679",0.4
"680",0
"681",25.2
"682",0
"683",37.3333333333333
"684",41.1428571428571
"685",33.8888888888889
"686",1.96428571428571
"687",0
"688",0
"689",0
"690",0
"691",4.04
"692",0
"693",4.47058823529412
"694",0.37037037037037
"695",33.9090909090909
"696",46.1612903225806
"697",60.8333333333333
"698",0
"699",70.9666666666667
"700",0
"701",62.5333333333333
"702",3.67857142857143
"703",16
"704",0
"705",0
"706",0
"707",2.92857142857143
"708",5.45161290322581
"709",43.4333333333333
"710",0
"711",0
"712",0
"713",2.08333333333333
"714",6.5
"715",0
"716",0
"717",35.8
"718",0
"719",1.12
"720",0
"721",0
"722",0
"723",29.1428571428571
"724",19.6153846153846
"725",0
"726",0
"727",50.3666666666667
"728",3.6
"729",0
"730",5.32142857142857
"731",51.3939393939394
"732",0
"733",0
"734",0
"735",0
"736",0
"737",0
"738",9.6
"739",0
"740",0
"741",36.3076923076923
"742",37.1666666666667
"743",0
"744",58.4
"745",0
"746",40.16
"747",0
"748",3.64
"749",9.7
"750",22.76
"751",0
"752",7.5
"753",35.7666666666667
"754",2
"755",0
"756",0
"757",0
"758",28.1724137931034
"759",1.55172413793103
"760",0
"761",0
"762",0
"763",0
"764",0
"765",0
"766",0
"767",0
"768",0
"769",0
"770",0
"771",32.75
"772",0
"773",13.5
"774",22.3666666666667
"775",24.448275862069
"776",0
"777",0
"778",41.9444444444444
"779",17.3666666666667
"780",9.48
"781",0
"782",0
"783",8.21052631578947
"784",50.36
"785",43.1428571428571
"786",0
"787",61
"788",0
"789",4.4
"790",5.04
"791",51.7666666666667
"792",8.41379310344828
"793",11.3030303030303
"794",0
"795",38.5333333333333
"796",37.5
"797",0.222222222222222
"798",4.16666666666667
"799",0
"800",45.52
"801",0
"802",0
"803",0.67741935483871
"804",0
"805",8.28
"806",0
"807",9.24
"808",0
"809",0
"810",0
"811",0
"812",11.9
"813",0
"814",48.72
"815",0
"816",0
"817",1.03333333333333
"818",0
"819",3.96
"820",24.6333333333333
"821",0
"822",5.70967741935484
"823",4.56
"824",0
"825",0
"826",32.7096774193548
"827",6.24
"828",28.0666666666667
"829",12.9
"830",24.3666666666667
"831",50.0666666666667
"832",45.32
"833",20.9444444444444
"834",56.1666666666667
"835",44.4
"836",39.6
"837",0.266666666666667
"838",0
"839",31.0666666666667
"840",0
"841",0
"842",0
"843",65.6666666666667
"844",14.4
"845",0
"846",0
"847",0
"848",38.36
"849",0
"850",0
"851",58.2
"852",0
"853",34.32
"854",27.16
"855",37.7777777777778
"856",45.1666666666667
"857",50.48
"858",5.62962962962963
"859",0
"860",0
"861",0.466666666666667
"862",33.4285714285714
"863",3.93548387096774
"864",0
"865",2.2
"866",0
"867",34.0333333333333
"868",47.44
"869",29.3333333333333
"870",0
"871",56.08
"872",0.4
"873",0
"874",0
"875",64.3888888888889
"876",0
"877",1.12
"878",0
"879",67.2222222222222
"880",0
"881",0
"882",0
"883",4.18181818181818
"884",9.44444444444444
"885",1.84
"886",23.68
"887",0
"888",0
"889",0
"890",6.96875
"891",0.4
"892",35.1851851851852
"893",0
"894",0
"895",70.4666666666667
"896",33.4333333333333
"897",0
"898",5.16666666666667
"899",16.5833333333333
"900",57.04
"901",1.08
"902",9.51515151515152
"903",0
"904",12.7666666666667
"905",0
"906",0
"907",3.83333333333333
"908",0
"909",15.0357142857143
"910",47.8888888888889
"911",3.31034482758621
"912",0
"913",67.1818181818182
"914",40
"915",48.3333333333333
"916",52.8666666666667
"917",47.448275862069
"918",35.84
"919",47.8571428571429
"920",0
"921",6.82608695652174
"922",44.4827586206897
"923",40.8235294117647
"924",44.5333333333333
"925",0
"926",0
"927",7.36
"928",0
"929",13.6111111111111
"930",7.6
"931",0.366666666666667
"932",20.8571428571429
"933",0
"934",0
"935",8.72
"936",3.48484848484848
"937",0
"938",0
"939",0
"940",27.1666666666667
"941",65.7692307692308
"942",6.10810810810811
"943",0
"944",11.8928571428571
"945",0
"946",0
"947",0
"948",0
"949",25.1379310344828
"950",0
"951",0
"952",0
"953",0
"954",4.68181818181818
"955",34.92
"956",28.0333333333333
"957",0
"958",46.8333333333333
"959",0
"960",11.32
"961",0
"962",42.2916666666667
"963",4.88888888888889
"964",0
"965",5.69444444444444
"966",0.703703703703704
"967",0
"968",0
"969",36.25
"970",59.3125
"971",1.26666666666667
"972",0
"973",0
"974",0
"975",6.06666666666667
"976",8.90476190476191
"977",5.03571428571429
"978",21.7647058823529
"979",0
"980",0
"981",0
"982",0.36
"983",0.133333333333333
"984",57.3939393939394
"985",0
"986",0
"987",0
"988",0
"989",0
"990",14.6296296296296
"991",27.5862068965517
"992",4.75
"993",54.3928571428571
"994",36.1212121212121
"995",61.5
"996",0
"997",0.0555555555555556
"998",0
"999",46
"1000",7.16666666666667
"1001",0
"1002",0
"1003",9.3
"1004",25.4
"1005",15
"1006",0
"1007",0
"1008",41.4666666666667
"1009",1.42857142857143
"1010",74.2666666666667
"1011",9.36363636363636
"1012",0
"1013",48.3888888888889
"1014",52.4
"1015",21.08
"1016",0
"1017",2.8
"1018",69.3055555555556
"1019",0
"1020",0
"1021",51.4333333333333
"1022",0
"1023",0
"1024",0
"1025",4.64864864864865
"1026",17.3103448275862
"1027",13.12
"1028",0
"1029",1.09677419354839
"1030",0
"1031",37.8148148148148
"1032",0.153846153846154
"1033",0
"1034",52.76
"1035",1.40909090909091
"1036",0
"1037",34.6666666666667
"1038",55.2
"1039",2.55555555555556
"1040",0
"1041",23.5333333333333
"1042",49.5333333333333
"1043",0.303030303030303
"1044",0
"1045",8.33333333333333
"1046",23.6060606060606
"1047",78.56
"1048",0
"1049",0
"1050",51.6666666666667
"1051",9.9
"1052",3.88
"1053",41.3333333333333
"1054",0
"1055",67.4642857142857
"1056",10.8666666666667
"1057",0
"1058",0
"1059",62.6333333333333
"1060",13.7647058823529
"1061",0
"1062",19.2666666666667
"1063",41.9666666666667
"1064",0.526315789473684
"1065",0
"1066",0
"1067",59.85
"1068",47.2333333333333
"1069",0
"1070",41.6944444444444
"1071",6.15384615384615
"1072",0
"1073",64.2666666666667
"1074",43.4666666666667
"1075",0
"1076",0
"1077",0
"1078",14.8214285714286
"1079",0
"1080",0
"1081",56.7931034482759
"1082",1.5
"1083",0
"1084",0
"1085",0
"1086",34.0277777777778
"1087",0
"1088",3.24
"1089",0
"1090",0
"1091",0
"1092",0
"1093",81.4
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",4.03125
"1100",0
"1101",0
"1102",0
"1103",0
"1104",0
"1105",45.36
"1106",0.72
"1107",4.10714285714286
"1108",3.13888888888889
"1109",0
"1110",0
"1111",31.92
"1112",11.6
"1113",0
"1114",0
"1115",57.6296296296296
"1116",48.12
"1117",81.1333333333333
"1118",6.9
"1119",0
"1120",0
"1121",40.1333333333333
"1122",17.0666666666667
"1123",0
"1124",4.31034482758621
"1125",37.9285714285714
"1126",0
"1127",10.3666666666667
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
"1133",0
"1134",0
"1135",58.3793103448276
"1136",44.5
"1137",0
"1138",11.6071428571429
"1139",0.71875
"1140",31.7333333333333
"1141",29.5333333333333
"1142",0
"1143",0
"1144",16.3428571428571
"1145",0
"1146",63.1388888888889
"1147",16.1111111111111
"1148",52.6
"1149",0.28125
"1150",0
"1151",11.3703703703704
"1152",0
"1153",0
"1154",0
"1155",0.416666666666667
"1156",5.28571428571429
"1157",6.48
"1158",20.9677419354839
"1159",0
"1160",15.12
"1161",0
"1162",65.5
"1163",0
"1164",23.4333333333333
"1165",0
"1166",0
"1167",0
"1168",0
"1169",0
"1170",36.28
"1171",0
"1172",2.17241379310345
"1173",63.52
"1174",0
"1175",42.84
"1176",0
"1177",0
"1178",58.8333333333333
"1179",1.62962962962963
"1180",31.7222222222222
"1181",16.08
"1182",0
"1183",0
"1184",0
"1185",40.6
"1186",10.1
"1187",0
"1188",33.6333333333333
"1189",0
"1190",1.16666666666667
"1191",93.36
"1192",23
"1193",0
"1194",57.4615384615385
"1195",0
"1196",0
"1197",38.7
"1198",35.8333333333333
"1199",41.6944444444444
"1200",0
"1201",0
"1202",22.8333333333333
"1203",0
"1204",0
"1205",44.8095238095238
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0
"1212",44.6666666666667
"1213",17.72
"1214",0
"1215",1.51851851851852
"1216",0
"1217",46.8
"1218",0.4
"1219",49.65
"1220",5.64
"1221",0
"1222",0
"1223",0
"1224",0
"1225",38.4
"1226",0.333333333333333
"1227",33.1724137931034
"1228",29.64
"1229",0
"1230",1.8
"1231",12.6774193548387
"1232",30.7666666666667
"1233",0
"1234",60.5
"1235",53.4
"1236",55.52
"1237",44.04
"1238",0
"1239",0
"1240",0
"1241",0.36
"1242",8.38461538461539
"1243",0
"1244",24.4166666666667
"1245",0
"1246",0
"1247",0
"1248",0
"1249",18.8
"1250",0
"1251",44.5
"1252",74.5666666666667
"1253",0
"1254",0
"1255",0
"1256",6.78125
"1257",27.1
"1258",10.48
"1259",0
"1260",0
"1261",44.84375
"1262",3.68965517241379
"1263",53.15
"1264",0.347826086956522
"1265",0
"1266",0
"1267",0
"1268",32.1333333333333
"1269",0
"1270",0
"1271",0
"1272",40.0666666666667
"1273",11.741935483871
"1274",44.5
"1275",0
"1276",0.764705882352941
"1277",44.28
"1278",34.8
"1279",0
"1280",44.32
"1281",49.8260869565217
"1282",25.0625
"1283",34.2105263157895
"1284",34.88
"1285",0
"1286",79.5357142857143
"1287",0
"1288",0
"1289",68.3333333333333
"1290",48.9333333333333
"1291",0
"1292",65.8461538461538
"1293",0
"1294",1.66666666666667
"1295",0.34375
"1296",3.08
"1297",37.0344827586207
"1298",31.7241379310345
"1299",0
"1300",0
"1301",0
"1302",71.72
"1303",6.6875
"1304",18.8333333333333
"1305",1.8
"1306",14.6333333333333
"1307",30.7826086956522
"1308",0
"1309",0
"1310",0
"1311",0
"1312",22.5
"1313",66.1875
"1314",0
"1315",3.28
"1316",0
"1317",0
"1318",9.79166666666667
"1319",0
"1320",68.2413793103448
"1321",0
"1322",0
"1323",0
"1324",0.354838709677419
"1325",0
"1326",51.6
"1327",38.8148148148148
"1328",0
"1329",0
"1330",0
"1331",4.4
"1332",7.28
"1333",30.5
"1334",19.5925925925926
"1335",0
"1336",21.88
"1337",7.52
"1338",2.43333333333333
"1339",0
"1340",48.0588235294118
"1341",14.8064516129032
"1342",10.59375
"1343",46.9
"1344",0
"1345",45.741935483871
"1346",51.04
"1347",2.17142857142857
"1348",29.9
"1349",2.68965517241379
"1350",0.4
"1351",0
"1352",20.24
"1353",0
"1354",0
"1355",0
"1356",0
"1357",21.8709677419355
"1358",60.6
"1359",0
"1360",0
"1361",7.32
"1362",2.41935483870968
"1363",0
"1364",0
"1365",0
"1366",58.1
"1367",0
"1368",24.88
"1369",42.0322580645161
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",34.7
"1376",0
"1377",18.2333333333333
"1378",0
"1379",0.115384615384615
"1380",0
"1381",41.16
"1382",0
"1383",0
"1384",0
"1385",0
"1386",89.6666666666667
"1387",15.24
"1388",0
"1389",16
"1390",0
"1391",0
"1392",81.9722222222222
"1393",0
"1394",53.8333333333333
"1395",0
"1396",3.76
"1397",0
"1398",5.63636363636364
"1399",0
"1400",32.16
"1401",0
"1402",0
"1403",2.11428571428571
"1404",19.047619047619
"1405",0
"1406",0
"1407",18.28
"1408",0
"1409",33.9375
"1410",11.3
"1411",1.74074074074074
"1412",56.5625
"1413",7.89473684210526
"1414",17.71875
"1415",0
"1416",0
"1417",0
"1418",5.23333333333333
"1419",9
"1420",0
"1421",19.962962962963
"1422",0
"1423",0
"1424",0
"1425",0
"1426",64.7
"1427",28.12
"1428",0
"1429",0
"1430",0.4
"1431",80.7777777777778
"1432",0
"1433",9.03703703703704
"1434",12.3793103448276
"1435",6.8
"1436",0
"1437",38.1052631578947
"1438",0
"1439",0
"1440",0
"1441",0
"1442",33.1
"1443",93.4615384615385
"1444",22.0833333333333
"1445",4.68
"1446",62.32
"1447",0
"1448",0
"1449",0
"1450",4.33333333333333
"1451",0
"1452",43.5172413793103
"1453",40.32
"1454",0.5
"1455",0
"1456",0
"1457",65.1538461538462
"1458",0
"1459",1.12
"1460",0
"1461",44.1666666666667
"1462",0
"1463",0
"1464",63.3666666666667
"1465",9.18181818181818
"1466",0
"1467",0
"1468",0
"1469",56.3666666666667
"1470",0
"1471",0
"1472",67.5
"1473",6.47826086956522
"1474",40.96
"1475",37.6666666666667
"1476",0
"1477",63.5333333333333
"1478",35.36
"1479",0.730769230769231
"1480",0
"1481",5.73333333333333
"1482",0
"1483",0.44
"1484",0
"1485",0
"1486",0
"1487",77.72
"1488",0
"1489",25.9444444444444
"1490",0
"1491",62.4
"1492",47.8620689655172
"1493",0
"1494",24.76
"1495",0
"1496",0
"1497",0
"1498",0
"1499",1.96666666666667
"1500",0
"1501",0
"1502",5.4
"1503",0
"1504",0
"1505",8.29166666666667
"1506",14.2727272727273
"1507",34.9615384615385
"1508",30.2727272727273
"1509",37.4
"1510",0
"1511",56.96
"1512",0
"1513",25.4166666666667
"1514",20.0588235294118
"1515",0
"1516",17.48
"1517",0
"1518",95.3666666666667
"1519",0
"1520",17.1612903225806
"1521",26.6296296296296
"1522",14.8095238095238
"1523",1.03571428571429
"1524",28.68
"1525",0
"1526",43.4666666666667
"1527",0
"1528",0
"1529",1.54545454545455
"1530",0
"1531",0
"1532",6.36
"1533",1.27272727272727
"1534",22.04
"1535",0
"1536",77.8333333333333
"1537",10.4
"1538",30.0666666666667
"1539",0
"1540",7.1875
"1541",0
"1542",0
"1543",0
"1544",5.03846153846154
"1545",56.5333333333333
"1546",64.4444444444444
"1547",0
"1548",31.875
"1549",33.3225806451613
"1550",0
"1551",32.3055555555556
"1552",38.9722222222222
"1553",0
"1554",8.66666666666667
"1555",56.3793103448276
"1556",0
"1557",0
"1558",4.27272727272727
"1559",0
"1560",0
"1561",0
"1562",17.4848484848485
"1563",9.76666666666667
"1564",18
"1565",49.04
"1566",61.4666666666667
"1567",0
"1568",0
"1569",18.52
"1570",8.04
"1571",39.1111111111111
"1572",35.72
"1573",72.0666666666667
"1574",0
"1575",30.1818181818182
"1576",0.19047619047619
"1577",41.3
"1578",0
"1579",37.6842105263158
"1580",4.11111111111111
"1581",50.3428571428571
"1582",0
"1583",0
"1584",4.66666666666667
"1585",0
"1586",0
"1587",32.36
"1588",34.3571428571429
"1589",4.03846153846154
"1590",0
"1591",0
"1592",55.6315789473684
"1593",2.88888888888889
"1594",0
"1595",8.84
"1596",49.8095238095238
"1597",0
"1598",0
"1599",20.96
"1600",55.0645161290323
"1601",0
"1602",7.26315789473684
"1603",0
"1604",46.6388888888889
"1605",0
"1606",0
"1607",0
"1608",36.1034482758621
"1609",0
"1610",0
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",56.5757575757576
"1617",5.26315789473684
"1618",0
"1619",0
"1620",0
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",60.72
"1627",27.5
"1628",16
"1629",26.9473684210526
"1630",29.4
"1631",0
"1632",0
"1633",0
"1634",0
"1635",0
"1636",0
"1637",59.9666666666667
"1638",61.96
"1639",0
"1640",59.52
"1641",4.28
"1642",0
"1643",44.2666666666667
"1644",2.5
"1645",6.8
"1646",25.0344827586207
"1647",0
"1648",35.4666666666667
"1649",56.75
"1650",28.6
"1651",58.8888888888889
"1652",0
"1653",0
"1654",0
"1655",27.88
"1656",32.2
"1657",0
"1658",59.3666666666667
"1659",4.72
"1660",0
"1661",8.08
"1662",0.5
"1663",0
"1664",0
"1665",0
"1666",0
"1667",29.08
"1668",1.03448275862069
"1669",68.84
"1670",0
"1671",37.3448275862069
"1672",0
"1673",62.6666666666667
"1674",0
"1675",50.3793103448276
"1676",12.8064516129032
"1677",0
"1678",13.3076923076923
"1679",20.48
"1680",56.5862068965517
"1681",0
"1682",0
"1683",59.1785714285714
"1684",59.6666666666667
"1685",0
"1686",0
"1687",0
"1688",41.4375
"1689",18.2857142857143
"1690",0
"1691",28.7272727272727
"1692",68.6666666666667
"1693",3.36
"1694",1.25
"1695",0
"1696",12.5555555555556
"1697",0
"1698",32.0555555555556
"1699",0
"1700",0
"1701",0
"1702",0
"1703",0
"1704",54.1
"1705",0.454545454545455
"1706",0
"1707",0
"1708",0
"1709",13.4615384615385
"1710",37.3055555555556
"1711",0
"1712",0
"1713",0
"1714",35.44
"1715",0
"1716",0
"1717",4.4
"1718",4.63636363636364
"1719",53.9
"1720",51.7037037037037
"1721",0.84
"1722",0
"1723",59.3055555555556
"1724",0
"1725",41.1142857142857
"1726",0.48
"1727",0
"1728",1.15789473684211
"1729",65.5333333333333
"1730",5.54166666666667
"1731",0
"1732",0.807692307692308
"1733",0
"1734",0
"1735",25.037037037037
"1736",24.9230769230769
"1737",0
"1738",0
"1739",0
"1740",33.28
"1741",0.583333333333333
"1742",0
"1743",39.6388888888889
"1744",23.5
"1745",43.875
"1746",54.8148148148148
"1747",0
"1748",0.4
"1749",51.7894736842105
"1750",3.91304347826087
"1751",62.6296296296296
"1752",0
"1753",16.16
"1754",38.8235294117647
"1755",26
"1756",0
"1757",5.68181818181818
"1758",54.7
"1759",4.28
"1760",52.8965517241379
"1761",63.12
"1762",2.38709677419355
"1763",68.12
"1764",3.06666666666667
"1765",0
"1766",31.8
"1767",43.1333333333333
"1768",0
"1769",47
"1770",0
"1771",11.0869565217391
"1772",0
"1773",0
"1774",0.233333333333333
"1775",0
"1776",2.25
"1777",4.26923076923077
"1778",0
"1779",0
"1780",0
"1781",67.8571428571429
"1782",45
"1783",0
"1784",0
"1785",0.88
"1786",1.46666666666667
"1787",61.4444444444444
"1788",0
"1789",38.2631578947368
"1790",0
"1791",0
