"","V1"
"1205",11.5238095238095
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0.142857142857143
"1212",0
"1213",0
"1214",0
"1215",0
"1216",0
"1217",20.16
"1218",0
"1219",8.15
"1220",0
"1221",0
"1222",0
"1223",0
"1224",0
"1225",27.2
"1226",0
"1227",13.2068965517241
"1228",18.96
"1229",0
"1230",0
"1231",0
"1232",16.7333333333333
"1233",0
"1234",25.3333333333333
"1235",12.95
"1236",12.72
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0.666666666666667
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",25.1111111111111
"1252",5.73333333333333
"1253",0
"1254",0
"1255",0
"1256",0
"1257",5.36666666666667
"1258",1.52
"1259",0
"1260",0
"1261",30.59375
"1262",1.13793103448276
"1263",11.55
"1264",0
"1265",0
"1266",0
"1267",0
"1268",27.5333333333333
"1269",0
"1270",0
"1271",0
"1272",7.66666666666667
"1273",11.5483870967742
"1274",2.73333333333333
"1275",0
"1276",0
"1277",22.8
"1278",2.36
"1279",0
"1280",20.24
"1281",0
"1282",1.09375
"1283",1.36842105263158
"1284",5.36
"1285",0
"1286",18.75
"1287",0
"1288",0
"1289",20.6666666666667
"1290",16.4666666666667
"1291",0
"1292",9.76923076923077
"1293",0
"1294",0
"1295",0
"1296",0
"1297",0
"1298",0.862068965517241
"1299",0
"1300",0
"1301",0
"1302",28.12
"1303",7.625
"1304",4.80555555555556
"1305",0
"1306",0
"1307",0.91304347826087
"1308",0
"1309",0
"1310",0
"1311",0
"1312",10.2222222222222
"1313",28.875
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",1.51724137931034
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",17.4
"1327",21.5925925925926
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",19.4333333333333
"1334",24.3703703703704
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",9.14705882352941
"1341",0
"1342",0
"1343",14.8666666666667
"1344",0
"1345",4.25806451612903
"1346",8.04
"1347",0
"1348",11.1333333333333
"1349",0
"1350",0
"1351",0
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",27.8064516129032
"1358",0
"1359",0
"1360",0
"1361",1.4
"1362",0
"1363",0
"1364",0
"1365",0
"1366",1.63333333333333
"1367",0
"1368",0
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0.333333333333333
"1376",0
"1377",2.8
"1378",0
"1379",0
"1380",0
